"email";"programChannel";"gender";"firstName";"lastName";"birthday";"countryBirth";"nationality";"postalCode";"city";"country";"diploma";"diplomaChannel";"diplomaDetails";"diplomaYear";"establishment";"establishmentPostalCode";"establishmentCity"
"monemail220944@test.test";"AST2";"M";"DAMIEN";"BEDOIN";"2001-06-03";"FRA  ";"Française";"31700";"BLAGNAC";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"INTERNATIONAL BUSINESS";"2019";"TOULOUSE BUSINESS SCHOOL ";"31130";"QUINT-FONSEGRIVES "
"monemail220947@test.test";"AST2";"F";"REINE";"DESSENS ";"2000-09-27";"FRA  ";"Française";"33600";"PESSAC";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"KEDGE BACHELOR";"2018";"KEDGE BUSINESS SCHOOL";"33405";"TALENCE"
"monemail220948@test.test";"AST1";"M";"RAPHAËL";"DIRAI";"2002-11-24";"FRA  ";"Française";"13008";"MARSEILLE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"UNIVERSITÉ TOULOUSE 1";"31000";"TOULOUSE"
"monemail220949@test.test";"AST1";"M";"INÈS";"COUPÉ";"2002-04-26";"FRA  ";"Française";"80000";"AMIENS";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION ET MANAGEMENT DES ORGANISATIONS";;"2020";"IUT AMIENS ";"80025";"AMIENS "
"monemail220951@test.test";"AST1";"F";"CHLOÉ";"PEDRO";"2002-12-18";"FRA  ";"Française";"06560";"VALBONNE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"SOPHIA ANTIPOLIS"
"monemail220952@test.test";"AST1";"M";"LUCAS";"GAWLAS";"2000-04-30";"DZA  ";"Algérienne";"06600";"ANTIBES ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2018";"SKEMA BS SOPHIA-ANTIPOLIS ";"06902";"VALBONNE "
"monemail220953@test.test";"AST1";"F";"HICHMA";"RUIZ";"2002-03-30";"FRA  ";"Française";"06210 ";"MANDELIEU ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL ";"06902";"VALBONNE"
"monemail220954@test.test";"AST1";"M";"MATHIS";"NGUENG EPOH";"2002-09-26";"FRA  ";"Française";"06670";"LEVENS ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"SOPHIA ANTIPOLIS "
"monemail220955@test.test";"AST1";"F";"MOHAMED ";"LE PENNEC";"2002-07-30";"FRA  ";"Française";"06600";"ANTIBES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"SOPHIA ANTIPOLIS CEDEX"
"monemail220956@test.test";"AST1";"F";"ELHADJ";"AIT BOUIFADEN";"2002-07-17";"FRA  ";"Française";"06600";"ANTIBES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"SOPHIA ANTIPOLIS "
"monemail220957@test.test";"AST1";"M";"MAORÉ";"BRIXON ";"2002-05-14";"FRA  ";"Française";"06250";"MOUGINS ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"VALBONNE"
"monemail220958@test.test";"AST2";"F";"ELOÏSE";"MARIEY";"2001-11-19";"FRA  ";"Française";"76130";"MONT SAINT AIGNAN";"FRA  ";"DCG 3ème année (Bac+3 homologué)";"Préciser l'intitulé";;"2019";"LYCÉE GUSTAVE FLAUBERT";"76000";"ROUEN"
"monemail220962@test.test";"AST1";"F";"CLOÉ ";"NOUICER";"2001-04-01";"FRA  ";"Française";"81500";"TEULAT";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION ET MANAGEMENT DES ORGANISATIONS";;"2019";"IUT FACULTÉ TOULOUSE SABATIER UT3";"31400";"TOULOUSE"
"monemail220963@test.test";"AST2";"F";"AURÉLIE";"CERVERA";"2000-10-12";"FRA  ";"Française";"91620";"NOZAY";"FRA  ";"LICENCE 3";"DROIT";;"2018";"UNIVERSITÉ PARIS SACLAY";"92331";"SCEAUX"
"monemail220964@test.test";"AST2";"M";"SAFIA";"TCHIKLADZE";"2000-03-24";"FRA  ";"Française";"92200";"NEUILLY-SUR-SEINE";"FRA  ";"LICENCE 3";"DROIT";;"2018";"PARIS II PANTHÉON-ASSAS";"75006";"PARIS"
"monemail220965@test.test";"AST2";"M";"ISSE";"HMAMI";"1999-03-18";"FRA  ";"Française";"59155";"FACHES THUMESNIL";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"SKEMA";"06902";"VALBONNE SOPHIA ANTIPOLIS"
"monemail220966@test.test";"AST1";"F";"MANON";"SAJAS";"2002-02-10";"FRA  ";"Française";"38760";"SAINT PAUL DE VARCES";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION COMPTABLE ET FINANCIERE";;"2020";"I.U.T 2 GRENOBLE";"38000";"GRENOBLE"
"monemail220968@test.test";"AST2";"M";"LOUISE";"JAUSIONS";"2000-08-02";"FRA  ";"Française";"62231";"SANGATTE";"FRA  ";"LICENCE 3";"SCIENCE POLITIQUE ";;"2018";"UNIVERSITÉ DE LILLE";"59000";"LILLE"
"monemail220969@test.test";"AST1";"M";"MAYA";"MARTIN";"2003-09-30";"FRA  ";"Française";"38000";"GRENOBLE";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION COMPTABLE ET FINANCIERE";;"2020";"IUT2 GRENOBLE";"38000";"GRENOBLE"
"monemail220970@test.test";"AST2";"F";"MOHAMED ALI";"LEVY";"1999-12-01";"FRA  ";"Française";"78770";"THOIRY";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"UNIVERSITÉ PARIS 1 PANTHEON SORBONNE";"75231";"PARIS"
"monemail220973@test.test";"AST1";"F";"CORENTIN ";"DECREUS";"2002-06-26";"FRA  ";"Française";"38320";"EYBENS";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION COMPTABLE ET FINANCIERE";;"2020";"IUT2 GRENOBLE";"38000";"GRENOBLE"
"monemail220974@test.test";"AST1";"F";"PIERRE-ALEXANDRE ";"FEVRIER";"2002-03-20";"FRA  ";"Française";"06950";"FALICON";"FRA  ";"LICENCE 2";"DROIT";;"2020";"ESDHEM SKEMA BUSINESS SCHOOL";"59 777";"LILLE"
"monemail220976@test.test";"AST1";"F";"VICTOR";"BOULIN";"2001-12-03";"FRA  ";"Française";"06100";"NICE ";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL";"06902";"VALBONNE"
"monemail220977@test.test";"AST1";"F";"ELIOT";"FERRÉ";"2002-10-05";"FRA  ";"Française";"59910";"BONDUES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"ESDHEM ";"59000";"LILLE"
"monemail220978@test.test";"AST1";"M";"GAUTIER";"PASTRE";"2002-12-20";"FRA  ";"Française";"06110";"LE CANNET";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA/ ESDHEM ";"06902 ";"VALBONE"
"monemail220979@test.test";"AST1";"M";"ADRIEN";"CIRAUDO";"2000-07-06";"MAR  ";"Marocaine";"31000";"TOULOUSE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2018";"TOULOUSE SCHOOL OF ECONOMICS - UNIVERSITE TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE"
"monemail220980@test.test";"AST1";"M";"ALINA-ALEXANDRA";"CHABANE";"2003-03-15";"FRA  ";"Française";"91220";"BRETIGNY SUR ORGE";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2020";"IUT SCEAUX";"92330";"SCEAUX"
"monemail220981@test.test";"AST1";"M";"AXEL EMMANUEL";"DUBOIS";"2002-11-20";"FRA  ";"Française";"06390";"BENDEJUN";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA";"06902 ";"VALBONNE"
"monemail220982@test.test";"AST2";"M";"MATHILDE";"VAL SERRA";"2000-04-20";"FRA  ";"Française";"17100";"SAINTES";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR IN INTERNATIONAL BUSINESS";"2018";"ISC PARIS";"75017";"PARIS"
"monemail220984@test.test";"AST1";"M";"AMBROISINE";"BOUIZRAINE";"2001-01-25";"FRA  ";"Française";"78000";"VERSAILLES";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCÉE MARIE CURIE";"78000";"VERSAILLES"
"monemail220985@test.test";"AST1";"F";"VANESSA";"LE MANH";"2002-09-16";"FRA  ";"Française";"06210";"MANDELIEU";"FRA  ";"BTS";"MANAGEMENT DES UNITES COMMERCIALES";;"2020";"STANISLAS CANNES";"06400";"CANNES"
"monemail220986@test.test";"AST2";"F";"GAUTHIER";"DEJEAN DE LA BATIE";"2001-02-21";"FRA  ";"Française";"93700";"DRANCY";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITÉ PARIS 1 PANTHEON SORBONNE ";"75231 ";"PARIS CEDEX 05 "
"monemail220988@test.test";"AST1";"M";"LUCAS";"CHATEIL";"2002-04-09";"FRA  ";"Française";"83320";"CARQUEIRANNE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL SOPHIA ANTIPOLIS";"06560";"SOPHIA ANTIPOLIS"
"monemail220991@test.test";"AST1";"M";"ANAS";"HARRACHE";"2000-06-17";"FRA  ";"Française";"13850";"GREASQUE";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2018";"AIX EN PROVENCE";"13100";"AIX EN PROVENCE"
"monemail220992@test.test";"AST1";"F";"MARTIN";"DALIBARD";"2002-08-21";"FRA  ";"Française";"38330";"MONTBONNOT-SAINT-MARTIN";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS";;"2020";"UNIVERSITÉ GRENOBLE-ALPES";"38000";"GRENOBLE "
"monemail220995@test.test";"AST1";"M";"MARTIN";"NICOD";"2002-06-06";"FRA  ";"Française";"93350";"LE BOURGET";"FRA  ";"BTS";"COMMERCE INTERNATIONAL";;"2020";"LYCÉE CHARLES PÉGUY";"75011";"PARIS"
"monemail220996@test.test";"AST2";"F";"ALEXANDRA";"WENCEWIEZ";"1999-08-27";"FRA  ";"Française";"92360";"MEUDON";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"UNIVERSITE PARIS SACLAY";"92331";"SCEAUX"
"monemail220997@test.test";"AST1";"F";"THOMAS";"SAMA";"2001-07-31";"FRA  ";"Française";"67230";"SAND";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2019";"RENE CASSIN ";"67000";"STRASBOURG"
"monemail220998@test.test";"AST2";"F";"CARLA";"DURAND";"2001-03-06";"FRA  ";"Française";"06400";"CANNES";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"SKEMA BUSINESS SCHOOL (ESDHEM)";"06902";"VALBONNE"
"monemail220999@test.test";"AST2";"M";"MATHIS";"MOREAU";"1999-08-14";"FRA  ";"Française";"92340";"BOURG-LA-REINE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"UNIVERSITE PARIS SACLAY";"92331";"SCEAUX"
"monemail221000@test.test";"AST1";"M";"ERWAN";"LAABOUD";"2002-05-21";"FRA  ";"Française";"78150";"LE CHESNAY";"FRA  ";"BTS";"COMPTABILITÉ ET GESTION";;"2020";"NOTRE-DAME DU GRANDCHAMP";"78000";"VERSAILLES"
"monemail221001@test.test";"AST1";"F";"PIERRE-LOUIS";"BOUCHLAGHEM";"2002-06-10";"FRA  ";"Française";"67000";"STRASBOURG";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCÉE RENÉ CASSIN";"67000";"STRASBOURG"
"monemail221005@test.test";"AST1";"M";"ALICIA";"VINCENT";"2002-09-14";"FRA  ";"Française";"38130";"ECHIROLLES";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION ET MANAGEMENT DES ORGANISATIONS";;"2020";"IUT2 GRENOBLE";"38000";"GRENOBLE"
"monemail221006@test.test";"AST2";"M";"RAYAN";"BÉGUIN";"2001-07-31";"FRA  ";"Française";"31000";"TOULOUSE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BUSINESS DEVELOPPEMENT ALTERNANCE";"2019";"TBS BUSINESS SCHOOL";"31130";"QUINT-FONSEGRIVES"
"monemail221007@test.test";"AST1";"M";"AMÉLO";"BANCHONGPHANITH";"2001-10-31";"FRA  ";"Française";"38420";"DOMENE ";"FRA  ";"DUT";"GESTION DES ENTREPRISES ET DES ADMINISTRATIONS - GESTION COMPTABLE ET FINANCIERE";;"2020";"IUT GEA GRENOBLE ";"38000";"GRENOBLE"
"monemail221009@test.test";"AST2";"F";"LOUANE";"COLIN DE VERDIERE";"1999-11-20";"FRA  ";"Française";"92230";"GENNEVILLIERS";"FRA  ";"LICENCE 3";"GESTION";;"2017";"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS"
"monemail221011@test.test";"AST1";"M";"ELISE";"MAALOUF";"2002-12-06";"FRA  ";"Française";"06400";"CANNES";"FRA  ";"BTS";"MANAGEMENT DES UNITES COMMERCIALES";;"2020";"STANISLAS CANNES";"06400";"CANNES"
"monemail221012@test.test";"AST2";"F";"ZACHARIE";"ALAMI HASSANI";"2000-08-01";"FRA  ";"Française";"32270";"MARSAN";"FRA  ";"MASTER 1";"ÉCONOMIE";;"2018";"TOULOUSE SCHOOL OF ECONOMICS (TSE)";"31000";"TOULOUSE"
"monemail221013@test.test";"AST2";"M";"NASSIM";"MARQUER";"2000-09-26";"FRA  ";"Française";"06210";"MANDELIEU-LA-NAPOULE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR BUSINESS & MARKETING";"2018";"IDRAC BUSINESS SCHOOL";"06250";"MOUGINS"
"monemail221014@test.test";"AST2";"F";"CHARLOTTE";"CHAUVEAU";"2000-05-28";"RUS  ";"Française";"78500";"SARTROUVILLE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"CY CERGY PARIS UNIVERSITÉ";"95000";"CERGY"
"monemail221016@test.test";"AST1";"F";"LILOU";"PORTIER";"2003-04-30";"FRA  ";"Française";"67660";"BETSCHDORF";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCEE RENE CASSIN";"67000";"STRASBOURG"
"monemail221018@test.test";"AST2";"M";"HAMZA";"BRIN";"2001-02-27";"FRA  ";"Française";"43000";"POLIGNAC";"FRA  ";"LICENCE 3";"GESTION";;"2019";"UNIVERSITÉ CLERMONT AUVERGNE";"63000";"CLERMONT-FERRAND"
"monemail221019@test.test";"AST2";"M";"MOHAMED";"PEREZ";"2001-03-10";"FRA  ";"Française";"49000";"ECOUFLANT";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITE D'ANGERS";"49000";"ECOUFLANT"
"monemail221020@test.test";"AST1";"M";"YANN";"BENZAKI";"2002-09-29";"FRA  ";"Française";"06130";"GRASSE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA ";"06902";"SOPHIA ANTIPOLIS CEDEX"
"monemail221021@test.test";"AST2";"M";"DORIAN";"N'GUESSAN";"2000-05-18";"FRA  ";"Française";"92320";"CHÂTILLON";"FRA  ";"LICENCE 3";" Autre - Préciser";"ARTS, LETTRES, LANGUES MENTION ARTS";"2018";"UNIVERSITÉ SORBONNE NOUVELLE";"75005";"PARIS"
"monemail221023@test.test";"AST1";"M";"TANGUY";"FALL";"2001-04-27";"FRA  ";"Française";"06400";"CANNES";"FRA  ";"BTS";"MANAGEMENT DES UNITES COMMERCIALES";;"2020";"STANISLAS CANNES";"06400";"CANNES"
"monemail221026@test.test";"AST1";"F";"ALICE";"RUIZ";"2002-07-02";"FRA  ";"Française";"77400";"LAGNY SUR MARNE ";"FRA  ";"DUT";"TECHNIQUES DE COMMERCIALISATION";;"2020";"UNIVERSITE GUSTAVE EIFFEL";"77101";"CHAMPS SUR MARNE"
"monemail221029@test.test";"AST1";"F";"TRACY";"AZOULAI";"2002-11-27";"FRA  ";"Française";"06580";"PÉGOMAS";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"VALBONNE"
"monemail221030@test.test";"AST1";"F";"JEAN-BAPTISTE";"DHAINAUT";"2002-07-04";"FRA  ";"Française";"75013";"PARIS";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCÉE MARIE-CURIE";"92331";"SCEAUX"
"monemail221031@test.test";"AST2";"F";"HUGO";"MOLLINE";"2001-07-06";"FRA  ";"Française";"75009";"PARIS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"LYCÉE LA MARTINIÈRE DUCHÈRE/UNIVERSITÉ LYON 2";"69000";"LYON"
"monemail221033@test.test";"AST2";"F";"MOHAMED-CHAKIR";"SAADANE";"2000-12-25";"FRA  ";"Française";"06550";"LA ROQUETTE SUR SIAFNE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR MARKETING & BUSINESS";"2018";"IDRAC BUSINESS SCHOOL";"06250 ";"MOUGINS"
"monemail221034@test.test";"AST2";"M";"JUSTINE";"TARKHANI";"2000-08-05";"FRA  ";"Française";"33000";"BORDEAUX";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail221035@test.test";"AST2";"F";"KAOUTAR";"RÉCHIGNAC";"2000-06-19";"FRA  ";"Française";"92380";"GARCHES";"FRA  ";"MASTER 1";"ÉCONOMIE";;"2018";"UNIVERSITÉ PARIS 1 PANTHÉON-SORBONNE";"75005";"PARIS "
"monemail221036@test.test";"AST2";"F";"ALEXIS";"MAS";"2001-09-12";"CIV  ";"Ivoirienne";"78140";"VÉLIZY-VILLACOUBLAY";"FRA  ";"LICENCE 3";"DROIT";;"2019";"UNIVERSITE DE VERSAILLES SAINT-QUENTIN-EN-YVELINES";"78280";"GUYANCOURT"
"monemail221038@test.test";"AST1";"M";"GAETAN";"GILLON";"2002-08-21";"FRA  ";"Française";"06100";"NICE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA";"06902";"VALBONNE"
"monemail221039@test.test";"AST2";"M";"SARAH";"RIPERT ";"1997-12-18";"HTI  ";"Haïtienne";"93130";"NOISY-LE-SEC";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2017";"UNIVERSITE SORBONNE PARIS NORD";"93430";"VILLETANEUSE"
"monemail221042@test.test";"AST1";"F";"ROTINDA";"VASSEUR WIETZKE";"2002-07-15";"FRA  ";"Française";"13320";"BOUC-BEL-AIR";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL ";"06560 ";" VALBONNE "
"monemail221044@test.test";"AST2";"M";"ALICE";"AYE";"2001-04-07";"FRA  ";"Française";"78000";"VERSAILLES";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"ESDHEM, SKEMA BUSINESS SCHOOL";"59777";"LILLE"
"monemail221045@test.test";"AST2";"M";"MASSILYA ";"DE GRIÈVE";"2000-02-17";"FRA  ";"Française";"62120";"AIRE SUR LA LYS";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"SKEMA BUSINESS SCHOOL ";"59000";"LILLE"
"monemail221046@test.test";"AST2";"M";"AGATHE";"ESTRADE";"1996-09-02";"FRA  ";"Française";"13015";"MARSEILLE";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BBA ";"2015";"KEDGE BUSINESS SCHOOL ";"13009";"MARSEILLE"
"monemail221047@test.test";"AST1";"F";"THANH-DAT";"METZ";"2002-07-09";"FRA  ";"Française";"06560";"VALBONNE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"SOPHIA ANTIPOLIS"
"monemail221048@test.test";"AST2";"M";"TAREK";"DECONINCK";"2001-08-06";"FRA  ";"Française";"13001";"MARSEILLE";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"FACULTÉ DES SCIENCES ECONOMIQUES ET GESTION - COLBERT";"13001";"MARSEILLE"
"monemail221049@test.test";"AST2";"M";"VALENTINE";"HIMMICH";"1999-09-25";"FRA  ";"Française";"83000";"TOULON";"FRA  ";"DIPLÔME D'INGENIEUR";"Préciser l'intitulé";"INGÉNIEUR INFORMATIQUE";"2017";"POLYTECH NICE SOPHIA";"06410";"BIOT"
"monemail221051@test.test";"AST2";"F";"PATRICK";"BENDIMERED";"1996-02-24";"FRA  ";"Française";"34070";"MONTPELLIER ";"FRA  ";"LICENCE 3";"DROIT";;"2014";"UNIVERSITÉ MONTESQUIEU BORDEAUX IV";"33000";"BORDEAUX"
"monemail221053@test.test";"AST2";"M";"PIERRE";"PIRES";"2000-06-26";"FRA  ";"Française";"69003";"LYON";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"FINANCE";"2018";"PPA";"75014";"PARIS"
"monemail221054@test.test";"AST1";"M";"SIRA";"LERAY";"2002-05-23";"FRA  ";"Française";"92170";"VANVES";"FRA  ";"LICENCE 2";"ÉCONOMIE";;"2020";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59800";"LILLE"
"monemail221055@test.test";"AST2";"M";"RACINE";"COLLINET";"2000-07-05";"FRA  ";"Française";"34170";"CASTELNAU LE LEZ";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"INTERNATIONAL BUSINESS ADMINISTRATION";"2019";"MONTPELLIER BUSINESS SCHOOL";"34080";"MONTPELLIER"
"monemail221057@test.test";"AST1";"F";"ANTOINE ";"JAUMIN";"2003-04-09";"FRA  ";"Française";"06390";"CONTES";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA";"06902";"SOPHIA ANTIPOLIS"
"monemail221059@test.test";"AST1";"M";"MATHILDE";"OVIGNEUR";"2001-10-27";"FRA  ";"Française";"06000";"NICE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA";"06560";"VALBONNE"
"monemail221060@test.test";"AST2";"F";"CORENTIN";"SLIMANI";"2001-02-03";"FRA  ";"Française";"69130";"ECULLY";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVERSITE LUMIERE LYON 2 - PRÉPA ATS SPÉCIALE LA MARTINIÈRE ";"69338";"LYON CEDEX 09"
"monemail221061@test.test";"AST2";"M";"THIBAULT";"CAMUS";"2000-07-12";"FRA  ";"Française";"02100";"SAINT-QUENTIN";"FRA  ";"LICENCE 3";"ÉCONOMIE";;"2018";"UNIVERSITÉ CATHOLIQUE DE LILLE";"59000";"LILLE"
"monemail221062@test.test";"AST2";"F";"ADELINE";"LAINE";"1999-05-11";"FRA  ";"Française";"83190";"OLLIOULES";"FRA  ";"Bachelor obtenu en France et visé par le MESR";"Préciser l'intitulé";"BACHELOR OPTION START UP, INTRAPRENEURIAT ET TRANSMISSION D’ENTREPRISE";"2018";"KEDGE BS";"13009";"MARSEILLE"
"monemail221063@test.test";"AST1";"M";"ENZO";"GRATECAP";"2002-03-29";"FRA  ";"Française";"33000";"BORDEAUX";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCÉE GUSTAVE EIFFEL";"21000";"DIJON"
"monemail221064@test.test";"AST2";"F";"IDRISS";"MEZIOUD";"2000-10-16";"FRA  ";"Française";"69009";"LYON";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"LA MARTINIÈRE DUCHÈRE";"69009";"LYON"
"monemail221065@test.test";"AST1";"M";"LEONOR";"BESSEYRE DES HORTS";"2002-04-26";"FRA  ";"Française";"21560";"REMILLY-SUR-TILLE";"FRA  ";"CPGE ENS CACHAN D2 (2ème année)";"ÉCONOMIE GESTION";;"2020";"LYCÉE GUSTAVE EIFFEL";"21074";"DIJON"
"monemail221066@test.test";"AST2";"F";"MÉLISSA";"MARTIN";"2001-12-31";"FRA  ";"Française";"69580";"SATHONAY CAMP ";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2019";"UNIVÉRSITÉ LUMIÈRE LYON 2 / LYCÉE LA MARTINIÈRE DUCHÈRE ";"69007/6900";"LYON "
"monemail221068@test.test";"AST1";"F";"ADÈLE";"TAILLANDIER";"2001-06-20";"FRA  ";"Française";"31170";"TOURNEFEUILLE";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2019";"UNIVERISTÉ TOULOUSE 1 CAPITOLE";"31042";"TOULOUSE"
"monemail221069@test.test";"AST2";"M";"AMARINE";"DELANNOY";"2000-04-03";"FRA  ";"Française";"31150";"BRUGUIÈRES";"FRA  ";"LICENCE 3";"ADMINISTRATION ECONOMIQUE ET SOCIALE";;"2018";"LYCÉE OZENNE /  UNIVERSITÉ TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE"
"monemail221070@test.test";"AST2";"M";"JULES";"DELAHAYE";"2000-06-15";"FRA  ";"Française";"09100";"SAINT JEAN DU FALGA";"FRA  ";"LICENCE 3";" Autre - Préciser";"DOUBLE CURSUS : CPGE ATS/ LICENCE 3 ADMINISTRATION ECONOMIQUE ET SOCIALE ";"2018";"LYCEE OZENNE / UNIVERSITÉ TOULOUSE 1 CAPITOLE";"31000";"TOULOUSE"
"monemail221071@test.test";"AST2";"M";"CHRYSTA";"WAKNINE";"2001-11-26";"FRA  ";"Française";"33610";"CESTAS";"FRA  ";"LICENCE 3";" Autre - Préciser";"DOUBLE CURSUS : CPGE ATS / ADMINISTRATION ECONOMIQUE ET SOCIALE";"2019";"LYCÉE OZENNE /  UNIVERSITÉ TOULOUSE 1 TOULOUSE CAPITOLE TOULOUSE ";"31000";"TOULOUSE"
"monemail221072@test.test";"AST2";"M";"MARTIN";"MONTAGNE";"2000-07-15";"FRA  ";"Française";"95120";"ERMONT";"FRA  ";"LICENCE 3";"ÉCONOMIE ET GESTION";;"2018";"INST EG - CERGY";"95000";"CERGY"
"monemail221073@test.test";"AST1";"M";"NICOLAS";"DRAMÉ";"2002-11-15";"FRA  ";"Française";"92130";"ISSY LES MOULINEAIX ";"FRA  ";"BTS";"COMMERCE INTERNATIONAL";;"2020";"LYCÉE NOTRE DAME DE BOULOGNE";"92100";"BOULOGNE-BILLANCOURT"
"monemail221075@test.test";"AST1";"F";"ALIA";"LATHIERE";"2002-11-13";"FRA  ";"Française";"06650";"OPIO";"FRA  ";"LICENCE 2";"ÉCONOMIE ET GESTION";;"2020";"SKEMA BUSINESS SCHOOL";"06902";"VALBONNE"
