"email";"dual";"dualDiploma";"dualDiplomaChannel";"dualDiplomaDetails";"dualEstablishment";"dualEstablishmentPostalCode";"dualEstablishmentCity";"secondLanguageExam";"sport";"sportLevel";"scholarShip";"scholarShipLevel";"tt"
"monemail221466@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221467@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221469@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221472@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221473@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221475@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221476@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221477@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221478@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221480@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221481@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221485@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221486@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221487@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221488@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221489@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221490@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221492@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221493@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221494@test.test";"0";;;;;;;"Pas de LV2";"1";"Élite / Sénior / Reconversion";"0";;"0"
"monemail221495@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail221496@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221497@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221499@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221500@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221501@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221502@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221503@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221504@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221506@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221507@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221508@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221509@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221510@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221511@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221512@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221513@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221515@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221517@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221518@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221519@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221520@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221521@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail221523@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221524@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221525@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221526@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221527@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221528@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221529@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221532@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221533@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221534@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221538@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221539@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221540@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221543@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221544@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221545@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221547@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221548@test.test";"0";;;;;;;"Italien";"0";;"1";;"0"
"monemail221549@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221550@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221552@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221555@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221556@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221557@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221558@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221559@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221562@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221564@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221567@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221568@test.test";"1";;;;;;;"Espagnol";"1";"Élite / Sénior / Reconversion";"0";;"0"
"monemail221569@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail221571@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221572@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221573@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221574@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221575@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221576@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221577@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail221578@test.test";"1";;;;;;;"Italien";"0";;"1";;"0"
"monemail221579@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221580@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221581@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221582@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221583@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221584@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221586@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221587 @test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221588@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221589@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221591@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221592@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221593@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221594@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221595@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221597@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail221599@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221601@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221602@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221604@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221605@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221607@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221608@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221609@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221610@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221611@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221612@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221613@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221614@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221615@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221616@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221617@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221618@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail221619@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221620@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221622@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221624@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221625@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"1"
"monemail221626@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221628@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221629@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221630@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221631@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221632@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221636@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221639@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221640@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221641@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221642@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221643@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221644@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221645@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail221646@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221647@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221648@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221651@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221652@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221653@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221656@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221659@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221660@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221661@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221662@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221666@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221668@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221669@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221672@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221673@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221674@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221675@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221676@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221677@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221679@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221680@test.test";"1";;;;;;;"Chinois";"0";;"0";;"0"
"monemail221681@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221682@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221683@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221684@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221685@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221686@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221688@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221689@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221693@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221695@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221696@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221697@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221698@test.test";"1";;;;;;;"Espagnol";"1";"Élite / Sénior / Reconversion";"0";;"0"
"monemail221700@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221701@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221702@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221703@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221704@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221705@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221706@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221707@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221708@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221709@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221711@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221712@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221716@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221720@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail221721@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221722@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221725@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221726@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221727@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221729@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail221730@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221731@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221732@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221733@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221734@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221735@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221736@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221740@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221741@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221742@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221743@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221744@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221745@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221746@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221747@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221749@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221751@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221752@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221753@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221754@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221757@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221760@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221761@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221762@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221763@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221765@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221766@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221768@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221769@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221770@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221771@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221773@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221775@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221776@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221778@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221782@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221783@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221784@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221788@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221789@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221790@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221791@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221794@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221795@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221796@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221797@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221798@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221799@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221800@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221801@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221802@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221803@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221804@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221805@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221806@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221807@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221808@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221809@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221810@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221811@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221814@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221815@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221816@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221817@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221819@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221823@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221825@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221827@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221829@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221830@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221831@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"1"
"monemail221833@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221834@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221835@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221837@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221841@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221842@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221844@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221845@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221846@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221847@test.test";"0";;;;;;;"Arabe Littéral";"0";;"0";;"0"
"monemail221849@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221850@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221851@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221853@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221854@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221855@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221857@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221858@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221859@test.test";"1";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221860@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221861@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221864@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221865@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221866@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221870@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail221871@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221873@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221875@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221876@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221878@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221879@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221880@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221882@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221883@test.test";"1";;;;;;;"Arabe Littéral";"0";;"1";;"0"
"monemail221884@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221885@test.test";"0";;;;;;;"Chinois";"0";;"0";;"0"
"monemail221886@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221890@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221891@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221893@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221894@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221896@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221899@test.test";"0";;;;;;;"Arabe Littéral";"0";;"1";;"0"
"monemail221900@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221901@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221902@test.test";"1";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221903@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221905@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221909@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221910@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221911@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221912@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221913@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221914@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221915@test.test";"0";;;;;;;"Allemand";"0";;"1";;"0"
"monemail221916@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221918@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221919@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221920@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221921@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221922@test.test";"1";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221924@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221925@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221926@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221927@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221928@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221931@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221933@test.test";"1";;;;;;;"Italien";"0";;"0";;"0"
"monemail221935@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221936@test.test";"1";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221937@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221940@test.test";"1";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221941@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221942@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221943@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221944@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221946@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221947@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221948@test.test";"1";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221950@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
"monemail221951@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221952@test.test";"0";;;;;;;"Espagnol";"0";;"1";;"0"
"monemail221954@test.test";"0";;;;;;;"Allemand";"0";;"0";;"0"
"monemail221957@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221959@test.test";"0";;;;;;;"Pas de LV2";"0";;"1";;"0"
"monemail221961@test.test";"0";;;;;;;"Pas de LV2";"0";;"0";;"0"
"monemail221963@test.test";"0";;;;;;;"Italien";"0";;"0";;"0"
"monemail221966@test.test";"0";;;;;;;"Espagnol";"0";;"0";;"0"
